Hierarchical_equality Compare Summary
checkpoint: models/hierarchical_equality_mlp_seed43.pt
seed: 43
device: cpu
requested_device: <auto>
target_vars: WX, YZ
pair_sizes: train=512, calibration=512, test=2048
factual_validation_exact_acc: 0.9995

GW
solver: epsilon_used=0.05, method=gw
selected soft matches:
WX: top_k=23, lambda=4.0, top_site=L3-d63, selection=(exact=0.5156, gold prob=0.5147), calibration=(exact=0.5156, gold prob=0.5147), test=(exact=0.5522, gold prob=0.5535)
YZ: top_k=33, lambda=4.0, top_site=L3-d63, selection=(exact=0.5410, gold prob=0.5404), calibration=(exact=0.5410, gold prob=0.5404), test=(exact=0.5200, gold prob=0.5210)

OT
solver: epsilon_used=0.05, method=ot
selected soft matches:
WX: top_k=11, lambda=4.0, top_site=L0-d33, selection=(exact=0.6914, gold prob=0.6891), calibration=(exact=0.6914, gold prob=0.6891), test=(exact=0.7383, gold prob=0.7380)
YZ: top_k=8, lambda=4.0, top_site=L0-d20, selection=(exact=0.7617, gold prob=0.7600), calibration=(exact=0.7617, gold prob=0.7600), test=(exact=0.7456, gold prob=0.7449)

FGW
solver: alpha=0.5, epsilon_used=0.05, method=fgw
selected soft matches:
WX: top_k=30, lambda=4.0, top_site=L3-d63, selection=(exact=0.5625, gold prob=0.5533), calibration=(exact=0.5625, gold prob=0.5533), test=(exact=0.5879, gold prob=0.5876)
YZ: top_k=1, lambda=4.0, top_site=L0-d0, selection=(exact=0.5059, gold prob=0.5013), calibration=(exact=0.5059, gold prob=0.5013), test=(exact=0.4883, gold prob=0.4896)

DAS
training: min_epochs=5, plateau_patience=2, plateau_rel_delta=0.01, type=plateau_on_train_loss
selected sites:
WX: site=L1-k32, layer=1, subspace_dim=32, epochs_ran=50, selection=(exact=0.9219, gold prob=0.9214), calibration=(exact=0.9219, gold prob=0.9214), test=(exact=0.9150, gold prob=0.9118)
YZ: site=L1-k16, layer=1, subspace_dim=16, epochs_ran=50, selection=(exact=0.9512, gold prob=0.9459), calibration=(exact=0.9512, gold prob=0.9459), test=(exact=0.9272, gold prob=0.9250)

Average Summary
DAS: exact_acc=0.9211, mean_true_class_prob=0.9184, runtime_s=16.20
FGW: exact_acc=0.5381, mean_true_class_prob=0.5386, runtime_s=7.05
GW: exact_acc=0.5361, mean_true_class_prob=0.5372, runtime_s=7.30
OT: exact_acc=0.7419, mean_true_class_prob=0.7415, runtime_s=7.28

------------------------------------------------------------------------

Candidate Sweeps

GW
calibration sweep:
WX:
WX [selected]: top_k=23, lambda=4, top_site=L3-d63, exact=0.5156, gold prob=0.5147
YZ: top_k=95, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=95, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=95, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=95, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=95, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4982
YZ: top_k=95, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4987
YZ: top_k=95, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4996
YZ: top_k=95, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5005
YZ: top_k=95, lambda=2.25, top_site=L0-d20, exact=0.5020, gold prob=0.5020
YZ: top_k=95, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5051
YZ: top_k=95, lambda=2.75, top_site=L0-d20, exact=0.5078, gold prob=0.5104
YZ: top_k=95, lambda=3, top_site=L0-d20, exact=0.5137, gold prob=0.5177
YZ: top_k=95, lambda=3.25, top_site=L0-d20, exact=0.5273, gold prob=0.5266
YZ: top_k=95, lambda=3.5, top_site=L0-d20, exact=0.5312, gold prob=0.5362
YZ: top_k=95, lambda=3.75, top_site=L0-d20, exact=0.5410, gold prob=0.5474
YZ: top_k=95, lambda=4, top_site=L0-d20, exact=0.5566, gold prob=0.5600
YZ: top_k=96, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=96, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=96, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=96, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=96, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4982
YZ: top_k=96, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4986
YZ: top_k=96, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4996
YZ: top_k=96, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5005
YZ: top_k=96, lambda=2.25, top_site=L0-d20, exact=0.5020, gold prob=0.5019
YZ: top_k=96, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5048
YZ: top_k=96, lambda=2.75, top_site=L0-d20, exact=0.5078, gold prob=0.5099
YZ: top_k=96, lambda=3, top_site=L0-d20, exact=0.5117, gold prob=0.5170
YZ: top_k=96, lambda=3.25, top_site=L0-d20, exact=0.5254, gold prob=0.5256
YZ: top_k=96, lambda=3.5, top_site=L0-d20, exact=0.5312, gold prob=0.5350
YZ: top_k=96, lambda=3.75, top_site=L0-d20, exact=0.5391, gold prob=0.5459
YZ: top_k=96, lambda=4, top_site=L0-d20, exact=0.5547, gold prob=0.5583
YZ: top_k=97, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=97, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=97, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=97, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=97, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4982
YZ: top_k=97, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4986
YZ: top_k=97, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4995
YZ: top_k=97, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5004
YZ: top_k=97, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5017
YZ: top_k=97, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5045
YZ: top_k=97, lambda=2.75, top_site=L0-d20, exact=0.5078, gold prob=0.5094
YZ: top_k=97, lambda=3, top_site=L0-d20, exact=0.5117, gold prob=0.5163
YZ: top_k=97, lambda=3.25, top_site=L0-d20, exact=0.5254, gold prob=0.5248
YZ: top_k=97, lambda=3.5, top_site=L0-d20, exact=0.5312, gold prob=0.5341
YZ: top_k=97, lambda=3.75, top_site=L0-d20, exact=0.5391, gold prob=0.5447
YZ: top_k=97, lambda=4, top_site=L0-d20, exact=0.5547, gold prob=0.5570
YZ: top_k=98, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=98, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=98, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=98, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=98, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4982
YZ: top_k=98, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4986
YZ: top_k=98, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4995
YZ: top_k=98, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5004
YZ: top_k=98, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5017
YZ: top_k=98, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5043
YZ: top_k=98, lambda=2.75, top_site=L0-d20, exact=0.5078, gold prob=0.5090
YZ: top_k=98, lambda=3, top_site=L0-d20, exact=0.5098, gold prob=0.5156
YZ: top_k=98, lambda=3.25, top_site=L0-d20, exact=0.5254, gold prob=0.5240
YZ: top_k=98, lambda=3.5, top_site=L0-d20, exact=0.5312, gold prob=0.5331
YZ: top_k=98, lambda=3.75, top_site=L0-d20, exact=0.5391, gold prob=0.5434
YZ: top_k=98, lambda=4, top_site=L0-d20, exact=0.5527, gold prob=0.5555
YZ: top_k=99, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=99, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=99, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=99, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=99, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4982
YZ: top_k=99, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4985
YZ: top_k=99, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4994
YZ: top_k=99, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5003
YZ: top_k=99, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5016
YZ: top_k=99, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5040
YZ: top_k=99, lambda=2.75, top_site=L0-d20, exact=0.5078, gold prob=0.5085
YZ: top_k=99, lambda=3, top_site=L0-d20, exact=0.5098, gold prob=0.5150
YZ: top_k=99, lambda=3.25, top_site=L0-d20, exact=0.5254, gold prob=0.5232
YZ: top_k=99, lambda=3.5, top_site=L0-d20, exact=0.5293, gold prob=0.5322
YZ: top_k=99, lambda=3.75, top_site=L0-d20, exact=0.5391, gold prob=0.5422
YZ: top_k=99, lambda=4, top_site=L0-d20, exact=0.5527, gold prob=0.5541
YZ: top_k=100, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=100, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=100, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=100, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=100, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4982
YZ: top_k=100, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4985
YZ: top_k=100, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4994
YZ: top_k=100, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5003
YZ: top_k=100, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5014
YZ: top_k=100, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5038
YZ: top_k=100, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5081
YZ: top_k=100, lambda=3, top_site=L0-d20, exact=0.5098, gold prob=0.5144
YZ: top_k=100, lambda=3.25, top_site=L0-d20, exact=0.5234, gold prob=0.5225
YZ: top_k=100, lambda=3.5, top_site=L0-d20, exact=0.5293, gold prob=0.5313
YZ: top_k=100, lambda=3.75, top_site=L0-d20, exact=0.5352, gold prob=0.5410
YZ: top_k=100, lambda=4, top_site=L0-d20, exact=0.5488, gold prob=0.5526
YZ: top_k=101, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=101, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=101, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=101, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=101, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=101, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4985
YZ: top_k=101, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4993
YZ: top_k=101, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5002
YZ: top_k=101, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5013
YZ: top_k=101, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5035
YZ: top_k=101, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5077
YZ: top_k=101, lambda=3, top_site=L0-d20, exact=0.5098, gold prob=0.5138
YZ: top_k=101, lambda=3.25, top_site=L0-d20, exact=0.5215, gold prob=0.5217
YZ: top_k=101, lambda=3.5, top_site=L0-d20, exact=0.5293, gold prob=0.5304
YZ: top_k=101, lambda=3.75, top_site=L0-d20, exact=0.5332, gold prob=0.5399
YZ: top_k=101, lambda=4, top_site=L0-d20, exact=0.5469, gold prob=0.5512
YZ: top_k=102, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=102, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=102, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=102, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=102, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=102, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4985
YZ: top_k=102, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4993
YZ: top_k=102, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5002
YZ: top_k=102, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5012
YZ: top_k=102, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5033
YZ: top_k=102, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5073
YZ: top_k=102, lambda=3, top_site=L0-d20, exact=0.5098, gold prob=0.5132
YZ: top_k=102, lambda=3.25, top_site=L0-d20, exact=0.5176, gold prob=0.5209
YZ: top_k=102, lambda=3.5, top_site=L0-d20, exact=0.5293, gold prob=0.5295
YZ: top_k=102, lambda=3.75, top_site=L0-d20, exact=0.5332, gold prob=0.5389
YZ: top_k=102, lambda=4, top_site=L0-d20, exact=0.5449, gold prob=0.5499
YZ: top_k=103, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=103, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=103, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=103, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=103, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=103, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4984
YZ: top_k=103, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4992
YZ: top_k=103, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5001
YZ: top_k=103, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5012
YZ: top_k=103, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5031
YZ: top_k=103, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5069
YZ: top_k=103, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5127
YZ: top_k=103, lambda=3.25, top_site=L0-d20, exact=0.5176, gold prob=0.5202
YZ: top_k=103, lambda=3.5, top_site=L0-d20, exact=0.5293, gold prob=0.5287
YZ: top_k=103, lambda=3.75, top_site=L0-d20, exact=0.5312, gold prob=0.5378
YZ: top_k=103, lambda=4, top_site=L0-d20, exact=0.5430, gold prob=0.5486
YZ: top_k=104, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=104, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=104, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=104, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=104, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=104, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4984
YZ: top_k=104, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4992
YZ: top_k=104, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5001
YZ: top_k=104, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5011
YZ: top_k=104, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5030
YZ: top_k=104, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5066
YZ: top_k=104, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5121
YZ: top_k=104, lambda=3.25, top_site=L0-d20, exact=0.5156, gold prob=0.5194
YZ: top_k=104, lambda=3.5, top_site=L0-d20, exact=0.5273, gold prob=0.5279
YZ: top_k=104, lambda=3.75, top_site=L0-d20, exact=0.5312, gold prob=0.5368
YZ: top_k=104, lambda=4, top_site=L0-d20, exact=0.5391, gold prob=0.5473
YZ: top_k=105, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=105, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=105, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=105, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=105, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=105, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4984
YZ: top_k=105, lambda=1.75, top_site=L0-d20, exact=0.5000, gold prob=0.4991
YZ: top_k=105, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5000
YZ: top_k=105, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5010
YZ: top_k=105, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5028
YZ: top_k=105, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5062
YZ: top_k=105, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5116
YZ: top_k=105, lambda=3.25, top_site=L0-d20, exact=0.5156, gold prob=0.5187
YZ: top_k=105, lambda=3.5, top_site=L0-d20, exact=0.5273, gold prob=0.5270
YZ: top_k=105, lambda=3.75, top_site=L0-d20, exact=0.5312, gold prob=0.5359
YZ: top_k=105, lambda=4, top_site=L0-d20, exact=0.5391, gold prob=0.5461
YZ: top_k=106, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=106, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=106, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=106, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=106, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=106, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4984
YZ: top_k=106, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4991
YZ: top_k=106, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5000
YZ: top_k=106, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5009
YZ: top_k=106, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5026
YZ: top_k=106, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5059
YZ: top_k=106, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5111
YZ: top_k=106, lambda=3.25, top_site=L0-d20, exact=0.5156, gold prob=0.5180
YZ: top_k=106, lambda=3.5, top_site=L0-d20, exact=0.5273, gold prob=0.5262
YZ: top_k=106, lambda=3.75, top_site=L0-d20, exact=0.5312, gold prob=0.5349
YZ: top_k=106, lambda=4, top_site=L0-d20, exact=0.5391, gold prob=0.5449
YZ: top_k=107, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=107, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=107, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=107, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=107, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=107, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4984
YZ: top_k=107, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4991
YZ: top_k=107, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.5000
YZ: top_k=107, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5009
YZ: top_k=107, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5025
YZ: top_k=107, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5056
YZ: top_k=107, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5106
YZ: top_k=107, lambda=3.25, top_site=L0-d20, exact=0.5137, gold prob=0.5174
YZ: top_k=107, lambda=3.5, top_site=L0-d20, exact=0.5254, gold prob=0.5254
YZ: top_k=107, lambda=3.75, top_site=L0-d20, exact=0.5312, gold prob=0.5340
YZ: top_k=107, lambda=4, top_site=L0-d20, exact=0.5391, gold prob=0.5437
YZ: top_k=108, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=108, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=108, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=108, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=108, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=108, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4983
YZ: top_k=108, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4990
YZ: top_k=108, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.4999
YZ: top_k=108, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5008
YZ: top_k=108, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5023
YZ: top_k=108, lambda=2.75, top_site=L0-d20, exact=0.5039, gold prob=0.5053
YZ: top_k=108, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5102
YZ: top_k=108, lambda=3.25, top_site=L0-d20, exact=0.5117, gold prob=0.5167
YZ: top_k=108, lambda=3.5, top_site=L0-d20, exact=0.5254, gold prob=0.5246
YZ: top_k=108, lambda=3.75, top_site=L0-d20, exact=0.5312, gold prob=0.5331
YZ: top_k=108, lambda=4, top_site=L0-d20, exact=0.5391, gold prob=0.5426
YZ: top_k=109, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=109, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=109, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=109, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=109, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=109, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4983
YZ: top_k=109, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4990
YZ: top_k=109, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.4999
YZ: top_k=109, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5007
YZ: top_k=109, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5022
YZ: top_k=109, lambda=2.75, top_site=L0-d20, exact=0.5020, gold prob=0.5050
YZ: top_k=109, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5097
YZ: top_k=109, lambda=3.25, top_site=L0-d20, exact=0.5117, gold prob=0.5161
YZ: top_k=109, lambda=3.5, top_site=L0-d20, exact=0.5254, gold prob=0.5239
YZ: top_k=109, lambda=3.75, top_site=L0-d20, exact=0.5293, gold prob=0.5323
YZ: top_k=109, lambda=4, top_site=L0-d20, exact=0.5371, gold prob=0.5415
YZ: top_k=110, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=110, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=110, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=110, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=110, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=110, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4983
YZ: top_k=110, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4989
YZ: top_k=110, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.4998
YZ: top_k=110, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5007
YZ: top_k=110, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5021
YZ: top_k=110, lambda=2.75, top_site=L0-d20, exact=0.5020, gold prob=0.5047
YZ: top_k=110, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5093
YZ: top_k=110, lambda=3.25, top_site=L0-d20, exact=0.5098, gold prob=0.5155
YZ: top_k=110, lambda=3.5, top_site=L0-d20, exact=0.5254, gold prob=0.5231
YZ: top_k=110, lambda=3.75, top_site=L0-d20, exact=0.5293, gold prob=0.5314
YZ: top_k=110, lambda=4, top_site=L0-d20, exact=0.5332, gold prob=0.5405
YZ: top_k=111, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=111, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=111, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=111, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=111, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=111, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4983
YZ: top_k=111, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4989
YZ: top_k=111, lambda=2, top_site=L0-d20, exact=0.5000, gold prob=0.4998
YZ: top_k=111, lambda=2.25, top_site=L0-d20, exact=0.5000, gold prob=0.5006
YZ: top_k=111, lambda=2.5, top_site=L0-d20, exact=0.5020, gold prob=0.5019
YZ: top_k=111, lambda=2.75, top_site=L0-d20, exact=0.5020, gold prob=0.5045
YZ: top_k=111, lambda=3, top_site=L0-d20, exact=0.5078, gold prob=0.5089
YZ: top_k=111, lambda=3.25, top_site=L0-d20, exact=0.5098, gold prob=0.5149
YZ: top_k=111, lambda=3.5, top_site=L0-d20, exact=0.5234, gold prob=0.5224
YZ: top_k=111, lambda=3.75, top_site=L0-d20, exact=0.5293, gold prob=0.5306
YZ: top_k=111, lambda=4, top_site=L0-d20, exact=0.5332, gold prob=0.5395
YZ: top_k=112, lambda=0.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=112, lambda=0.5, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=112, lambda=0.75, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=112, lambda=1, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=112, lambda=1.25, top_site=L0-d20, exact=0.4980, gold prob=0.4981
YZ: top_k=112, lambda=1.5, top_site=L0-d20, exact=0.4980, gold prob=0.4983
YZ: top_k=112, lambda=1.75, top_site=L0-d20, exact=0.4980, gold prob=0.4989
